"Plot Title: EH263-H15"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20460581, SEN S/N: 20460581, LBL: Temp_H15)","RH, % (LGR S/N: 20460581, SEN S/N: 20460581, LBL: RH_H15)","End Of File (LGR S/N: 20460581)"
16025,01/09/23 05:27:04 PM,75.160,24.920,
16026,01/09/23 05:27:05 PM,75.160,24.988,
16027,01/09/23 05:27:06 PM,75.160,24.988,
16028,01/09/23 05:27:07 PM,75.117,24.986,
16029,01/09/23 05:27:08 PM,75.117,24.986,
16030,01/09/23 05:27:09 PM,75.160,24.920,
16031,01/09/23 05:27:10 PM,75.160,24.851,
16032,01/09/23 05:27:11 PM,75.160,24.783,
16033,01/09/23 05:27:12 PM,75.160,24.783,
16034,01/09/23 05:27:13 PM,75.160,24.783,
16035,01/09/23 05:27:14 PM,75.117,24.781,
16036,01/09/23 05:27:15 PM,75.160,24.817,
16037,01/09/23 05:27:16 PM,75.117,24.850,
16038,01/09/23 05:27:17 PM,75.160,24.851,
16039,01/09/23 05:27:18 PM,75.160,24.851,
16040,01/09/23 05:27:19 PM,75.160,24.885,
16041,01/09/23 05:27:20 PM,75.160,24.920,
16042,01/09/23 05:27:21 PM,75.160,24.920,
16043,01/09/23 05:27:22 PM,75.117,24.918,
16044,01/09/23 05:27:23 PM,75.117,24.918,
16045,01/09/23 05:27:24 PM,75.160,24.920,
16046,01/09/23 05:27:25 PM,75.160,24.920,
16047,01/09/23 05:27:26 PM,75.160,24.885,
16048,01/09/23 05:27:27 PM,75.160,24.885,
16049,01/09/23 05:27:28 PM,75.160,24.920,
16050,01/09/23 05:27:29 PM,75.160,24.885,
16051,01/09/23 05:27:30 PM,75.160,24.920,
16052,01/09/23 05:27:31 PM,75.117,24.918,
16053,01/09/23 05:27:32 PM,75.117,24.918,
16054,01/09/23 05:27:33 PM,75.160,24.920,
16055,01/09/23 05:27:34 PM,75.160,24.920,
16056,01/09/23 05:27:35 PM,75.160,24.920,
16057,01/09/23 05:27:36 PM,75.160,24.920,
16058,01/09/23 05:27:37 PM,75.160,24.885,
16059,01/09/23 05:27:38 PM,75.160,24.920,
16060,01/09/23 05:27:39 PM,75.160,24.920,
16061,01/09/23 05:27:40 PM,75.160,24.885,
16062,01/09/23 05:27:41 PM,75.160,24.851,
16063,01/09/23 05:27:42 PM,75.160,24.920,
16064,01/09/23 05:27:43 PM,75.160,24.920,
16065,01/09/23 05:27:44 PM,75.160,24.920,
16066,01/09/23 05:27:45 PM,75.160,24.920,
16067,01/09/23 05:27:46 PM,75.160,24.920,
16068,01/09/23 05:27:47 PM,75.160,24.920,
16069,01/09/23 05:27:48 PM,75.160,24.920,
16070,01/09/23 05:27:49 PM,75.160,24.920,
16071,01/09/23 05:27:50 PM,75.160,24.920,
16072,01/09/23 05:27:51 PM,75.160,24.954,
16073,01/09/23 05:27:52 PM,75.160,24.988,
16074,01/09/23 05:27:53 PM,75.160,24.988,
16075,01/09/23 05:27:54 PM,75.160,24.954,
16076,01/09/23 05:27:55 PM,75.160,24.988,
16077,01/09/23 05:27:56 PM,75.160,24.920,
16078,01/09/23 05:27:57 PM,75.160,24.920,
16079,01/09/23 05:27:58 PM,75.160,24.954,
16080,01/09/23 05:27:59 PM,75.160,24.954,
16081,01/09/23 05:28:00 PM,75.117,24.986,
16082,01/09/23 05:28:01 PM,75.117,24.986,
16083,01/09/23 05:28:02 PM,75.160,24.988,
16084,01/09/23 05:28:03 PM,75.160,24.988,
16085,01/09/23 05:28:04 PM,75.160,24.988,
16086,01/09/23 05:28:05 PM,75.117,24.986,
16087,01/09/23 05:28:06 PM,75.160,24.988,
16088,01/09/23 05:28:07 PM,75.160,24.988,
16089,01/09/23 05:28:08 PM,75.160,24.988,
16090,01/09/23 05:28:09 PM,75.160,25.022,
16091,01/09/23 05:28:10 PM,75.160,24.988,
16092,01/09/23 05:28:11 PM,75.160,24.988,
16093,01/09/23 05:28:12 PM,75.117,24.986,
16094,01/09/23 05:28:13 PM,75.160,24.988,
16095,01/09/23 05:28:14 PM,75.160,24.988,
16096,01/09/23 05:28:15 PM,75.160,24.988,
16097,01/09/23 05:28:16 PM,75.160,24.954,
16098,01/09/23 05:28:17 PM,75.160,24.954,
16099,01/09/23 05:28:18 PM,75.160,24.954,
16100,01/09/23 05:28:19 PM,75.117,24.952,
16101,01/09/23 05:28:20 PM,75.160,24.988,
16102,01/09/23 05:28:21 PM,75.160,24.988,
16103,01/09/23 05:28:22 PM,75.160,24.988,
16104,01/09/23 05:28:23 PM,75.160,24.988,
16105,01/09/23 05:28:24 PM,75.160,24.988,
16106,01/09/23 05:28:25 PM,75.160,24.920,
16107,01/09/23 05:28:26 PM,75.160,24.920,
16108,01/09/23 05:28:27 PM,75.160,24.920,
16109,01/09/23 05:28:28 PM,75.160,24.920,
16110,01/09/23 05:28:29 PM,75.117,24.986,
16111,01/09/23 05:28:30 PM,75.160,24.920,
16112,01/09/23 05:28:31 PM,75.160,24.954,
16113,01/09/23 05:28:32 PM,75.117,24.918,
16114,01/09/23 05:28:33 PM,75.160,24.920,
16115,01/09/23 05:28:34 PM,75.160,24.885,
16116,01/09/23 05:28:35 PM,75.160,24.851,
16117,01/09/23 05:28:36 PM,75.160,24.851,
16118,01/09/23 05:28:37 PM,75.117,24.850,
16119,01/09/23 05:28:38 PM,75.160,24.783,
16120,01/09/23 05:28:39 PM,75.160,24.783,
16121,01/09/23 05:28:40 PM,75.160,24.783,
16122,01/09/23 05:28:41 PM,75.117,24.781,
16123,01/09/23 05:28:42 PM,75.117,24.781,
16124,01/09/23 05:28:43 PM,75.160,24.817,
16125,01/09/23 05:28:44 PM,75.160,24.851,
16126,01/09/23 05:28:45 PM,75.160,24.851,
16127,01/09/23 05:28:46 PM,75.160,24.817,
16128,01/09/23 05:28:47 PM,75.160,24.817,
16129,01/09/23 05:28:48 PM,75.117,24.781,
16130,01/09/23 05:28:49 PM,75.160,24.851,
16131,01/09/23 05:28:50 PM,75.117,24.850,
16132,01/09/23 05:28:51 PM,75.160,24.851,
16133,01/09/23 05:28:52 PM,75.160,24.851,
16134,01/09/23 05:28:53 PM,75.117,24.884,
16135,01/09/23 05:28:54 PM,75.117,24.850,
16136,01/09/23 05:28:55 PM,75.117,24.850,
16137,01/09/23 05:28:56 PM,75.160,24.783,
16138,01/09/23 05:28:57 PM,75.160,24.783,
16139,01/09/23 05:28:58 PM,75.117,24.781,
16140,01/09/23 05:28:59 PM,75.160,24.783,
16141,01/09/23 05:29:00 PM,75.117,24.781,
16142,01/09/23 05:29:01 PM,75.160,24.817,
16143,01/09/23 05:29:02 PM,75.160,24.851,
16144,01/09/23 05:29:03 PM,75.160,24.851,
16145,01/09/23 05:29:04 PM,75.117,24.884,
16146,01/09/23 05:29:05 PM,75.160,24.920,
16147,01/09/23 05:29:06 PM,75.160,24.920,
16148,01/09/23 05:29:07 PM,75.117,24.918,
16149,01/09/23 05:29:08 PM,75.117,24.918,
16150,01/09/23 05:29:09 PM,75.160,24.954,
16151,01/09/23 05:29:10 PM,75.160,24.920,
16152,01/09/23 05:29:11 PM,75.117,24.918,
16153,01/09/23 05:29:12 PM,75.160,24.920,
16154,01/09/23 05:29:13 PM,75.117,24.918,
16155,01/09/23 05:29:14 PM,75.117,24.918,
16156,01/09/23 05:29:15 PM,75.160,24.920,
16157,01/09/23 05:29:16 PM,75.160,24.920,
16158,01/09/23 05:29:17 PM,75.117,24.918,
16159,01/09/23 05:29:18 PM,75.117,24.918,
16160,01/09/23 05:29:19 PM,75.117,24.918,
16161,01/09/23 05:29:20 PM,75.160,24.920,
16162,01/09/23 05:29:21 PM,75.160,24.851,
16163,01/09/23 05:29:22 PM,75.117,24.850,
16164,01/09/23 05:29:23 PM,75.117,24.815,
16165,01/09/23 05:29:24 PM,75.160,24.783,
16166,01/09/23 05:29:25 PM,75.117,24.747,
16167,01/09/23 05:29:26 PM,75.117,24.713,
16168,01/09/23 05:29:27 PM,75.117,24.781,
16169,01/09/23 05:29:28 PM,75.117,24.781,
16170,01/09/23 05:29:29 PM,75.117,24.850,
16171,01/09/23 05:29:30 PM,75.117,24.850,
16172,01/09/23 05:29:31 PM,75.160,24.920,
16173,01/09/23 05:29:32 PM,75.117,24.918,
16174,01/09/23 05:29:33 PM,75.117,24.986,
16175,01/09/23 05:29:34 PM,75.117,25.055,
16176,01/09/23 05:29:35 PM,75.117,25.123,
16177,01/09/23 05:29:36 PM,75.117,25.123,
16178,01/09/23 05:29:37 PM,75.160,25.159,
16179,01/09/23 05:29:38 PM,75.160,25.193,
16180,01/09/23 05:29:39 PM,75.160,25.227,
16181,01/09/23 05:29:40 PM,75.117,25.260,
16182,01/09/23 05:29:41 PM,75.160,25.261,
16183,01/09/23 05:29:42 PM,75.117,25.328,
16184,01/09/23 05:29:43 PM,75.160,25.330,
16185,01/09/23 05:29:44 PM,75.160,25.330,
16186,01/09/23 05:29:45 PM,75.117,25.328,
16187,01/09/23 05:29:46 PM,75.160,25.364,
16188,01/09/23 05:29:47 PM,75.160,25.398,
16189,01/09/23 05:29:48 PM,75.117,25.396,
16190,01/09/23 05:29:49 PM,75.160,25.398,
16191,01/09/23 05:29:50 PM,75.160,25.432,
16192,01/09/23 05:29:51 PM,75.117,25.464,
16193,01/09/23 05:29:52 PM,75.160,25.466,
16194,01/09/23 05:29:53 PM,75.160,25.466,
16195,01/09/23 05:29:54 PM,75.117,25.464,
16196,01/09/23 05:29:55 PM,75.160,25.500,
16197,01/09/23 05:29:56 PM,75.160,25.534,
16198,01/09/23 05:29:57 PM,75.160,25.534,
16199,01/09/23 05:29:58 PM,75.160,25.534,
16200,01/09/23 05:29:59 PM,75.160,25.603,
16201,01/09/23 05:30:00 PM,75.160,25.603,
16202,01/09/23 05:30:01 PM,75.117,25.601,
16203,01/09/23 05:30:02 PM,75.160,25.603,
16204,01/09/23 05:30:03 PM,75.160,25.603,
16205,01/09/23 05:30:04 PM,75.160,25.603,
16206,01/09/23 05:30:05 PM,75.160,25.603,
16207,01/09/23 05:30:06 PM,75.160,25.603,
16208,01/09/23 05:30:07 PM,75.160,25.603,
16209,01/09/23 05:30:08 PM,75.160,25.603,
16210,01/09/23 05:30:09 PM,75.160,25.603,
16211,01/09/23 05:30:10 PM,75.160,25.603,
16212,01/09/23 05:30:11 PM,75.160,25.603,
16213,01/09/23 05:30:12 PM,75.160,25.603,
16214,01/09/23 05:30:13 PM,75.160,25.603,
16215,01/09/23 05:30:14 PM,75.160,25.603,
16216,01/09/23 05:30:15 PM,75.160,25.603,
16217,01/09/23 05:30:16 PM,75.160,25.603,
16218,01/09/23 05:30:17 PM,75.160,25.603,
16219,01/09/23 05:30:18 PM,75.160,25.603,
16220,01/09/23 05:30:19 PM,75.160,25.603,
16221,01/09/23 05:30:20 PM,75.160,25.569,
16222,01/09/23 05:30:21 PM,75.160,25.534,
16223,01/09/23 05:30:22 PM,75.160,25.569,
16224,01/09/23 05:30:23 PM,75.160,25.534,
16225,01/09/23 05:30:24 PM,75.160,25.534,
16226,01/09/23 05:30:25 PM,75.160,25.466,
16227,01/09/23 05:30:26 PM,75.160,25.466,
16228,01/09/23 05:30:27 PM,75.160,25.466,
16229,01/09/23 05:30:28 PM,75.160,25.466,
16230,01/09/23 05:30:29 PM,75.160,25.432,
16231,01/09/23 05:30:30 PM,75.160,25.432,
16232,01/09/23 05:30:31 PM,75.160,25.432,
16233,01/09/23 05:30:32 PM,75.160,25.432,
16234,01/09/23 05:30:33 PM,75.160,25.398,
16235,01/09/23 05:30:34 PM,75.160,25.398,
16236,01/09/23 05:30:35 PM,75.160,25.432,
16237,01/09/23 05:30:36 PM,75.160,25.466,
16238,01/09/23 05:30:37 PM,75.160,25.466,
16239,01/09/23 05:30:38 PM,75.160,25.466,
16240,01/09/23 05:30:39 PM,75.160,25.466,
16241,01/09/23 05:30:40 PM,75.160,25.466,
16242,01/09/23 05:30:41 PM,75.160,25.500,
16243,01/09/23 05:30:42 PM,75.160,25.534,
16244,01/09/23 05:30:43 PM,75.160,25.500,
16245,01/09/23 05:30:44 PM,75.160,25.534,
16246,01/09/23 05:30:45 PM,75.160,25.534,
16247,01/09/23 05:30:46 PM,75.160,25.534,
16248,01/09/23 05:30:47 PM,75.160,25.534,
16249,01/09/23 05:30:48 PM,75.160,25.603,
16250,01/09/23 05:30:49 PM,75.160,25.603,
16251,01/09/23 05:30:50 PM,75.160,25.603,
16252,01/09/23 05:30:51 PM,75.160,25.603,
16253,01/09/23 05:30:52 PM,75.160,25.637,
16254,01/09/23 05:30:53 PM,75.160,25.637,
16255,01/09/23 05:30:54 PM,75.160,25.603,
16256,01/09/23 05:30:55 PM,75.160,25.603,
16257,01/09/23 05:30:56 PM,75.160,25.637,
16258,01/09/23 05:30:57 PM,75.160,25.603,
16259,01/09/23 05:30:58 PM,75.160,25.603,
16260,01/09/23 05:30:59 PM,75.160,25.603,
16261,01/09/23 05:31:00 PM,75.160,25.603,
16262,01/09/23 05:31:01 PM,75.160,25.603,
16263,01/09/23 05:31:02 PM,75.160,25.603,
16264,01/09/23 05:31:03 PM,75.160,25.603,
16265,01/09/23 05:31:04 PM,75.160,25.603,
16266,01/09/23 05:31:05 PM,75.204,25.604,
16267,01/09/23 05:31:06 PM,75.160,25.637,
16268,01/09/23 05:31:07 PM,75.160,25.603,
16269,01/09/23 05:31:08 PM,75.204,25.639,
16270,01/09/23 05:31:09 PM,75.204,25.673,
16271,01/09/23 05:31:10 PM,75.160,25.671,
16272,01/09/23 05:31:11 PM,75.160,25.671,
16273,01/09/23 05:31:12 PM,75.160,25.671,
16274,01/09/23 05:31:13 PM,75.204,25.604,
16275,01/09/23 05:31:14 PM,75.160,25.569,
16276,01/09/23 05:31:15 PM,75.204,25.536,
16277,01/09/23 05:31:16 PM,75.204,25.468,
16278,01/09/23 05:31:17 PM,75.204,25.468,
16279,01/09/23 05:31:18 PM,75.204,25.434,
16280,01/09/23 05:31:19 PM,75.160,25.466,
16281,01/09/23 05:31:20 PM,75.204,25.400,
16282,01/09/23 05:31:21 PM,75.204,25.400,
16283,01/09/23 05:31:22 PM,75.204,25.400,
16284,01/09/23 05:31:23 PM,75.204,25.400,
16285,01/09/23 05:31:24 PM,75.204,25.400,
16286,01/09/23 05:31:25 PM,75.204,25.400,
16287,01/09/23 05:31:26 PM,75.204,25.468,
16288,01/09/23 05:31:27 PM,75.204,25.434,
16289,01/09/23 05:31:28 PM,75.204,25.400,
16290,01/09/23 05:31:29 PM,75.204,25.468,
16291,01/09/23 05:31:30 PM,75.204,25.468,
16292,01/09/23 05:31:31 PM,75.204,25.468,
16293,01/09/23 05:31:32 PM,75.204,25.468,
16294,01/09/23 05:31:33 PM,75.204,25.502,
16295,01/09/23 05:31:34 PM,75.204,25.502,
16296,01/09/23 05:31:35 PM,75.204,25.468,
16297,01/09/23 05:31:36 PM,75.204,25.468,
16298,01/09/23 05:31:37 PM,75.204,25.468,
16299,01/09/23 05:31:38 PM,75.204,25.468,
16300,01/09/23 05:31:39 PM,75.204,25.468,
16301,01/09/23 05:31:40 PM,75.204,25.468,
16302,01/09/23 05:31:41 PM,75.204,25.468,
16303,01/09/23 05:31:42 PM,75.204,25.468,
16304,01/09/23 05:31:43 PM,75.204,25.468,
16305,01/09/23 05:31:44 PM,75.204,25.502,
16306,01/09/23 05:31:45 PM,75.204,25.536,
16307,01/09/23 05:31:46 PM,75.204,25.536,
16308,01/09/23 05:31:47 PM,75.204,25.536,
16309,01/09/23 05:31:48 PM,75.204,25.536,
16310,01/09/23 05:31:49 PM,75.204,25.536,
16311,01/09/23 05:31:50 PM,75.204,25.536,
16312,01/09/23 05:31:51 PM,75.204,25.536,
16313,01/09/23 05:31:52 PM,75.204,25.536,
16314,01/09/23 05:31:53 PM,75.204,25.536,
16315,01/09/23 05:31:54 PM,75.204,25.536,
16316,01/09/23 05:31:55 PM,75.204,25.502,
16317,01/09/23 05:31:56 PM,75.204,25.468,
16318,01/09/23 05:31:57 PM,75.204,25.400,
16319,01/09/23 05:31:58 PM,75.204,25.297,
16320,01/09/23 05:31:59 PM,75.204,25.229,
16321,01/09/23 05:32:00 PM,75.204,25.195,
16322,01/09/23 05:32:01 PM,75.204,25.195,
16323,01/09/23 05:32:02 PM,75.204,25.195,
16324,01/09/23 05:32:03 PM,75.204,25.263,
16325,01/09/23 05:32:04 PM,75.204,25.263,
16326,01/09/23 05:32:05 PM,75.204,25.331,
16327,01/09/23 05:32:06 PM,75.204,25.331,
16328,01/09/23 05:32:07 PM,75.247,25.333,
16329,01/09/23 05:32:08 PM,75.204,25.331,
16330,01/09/23 05:32:09 PM,75.204,25.331,
16331,01/09/23 05:32:10 PM,75.204,25.366,
16332,01/09/23 05:32:11 PM,75.204,25.400,
16333,01/09/23 05:32:12 PM,75.204,25.400,
16334,01/09/23 05:32:13 PM,75.204,25.400,
16335,01/09/23 05:32:14 PM,75.204,25.400,
16336,01/09/23 05:32:15 PM,75.204,25.400,
16337,01/09/23 05:32:16 PM,75.204,25.400,
16338,01/09/23 05:32:17 PM,75.247,25.401,
16339,01/09/23 05:32:18 PM,75.204,25.400,
16340,01/09/23 05:32:19 PM,75.204,25.400,
16341,01/09/23 05:32:20 PM,75.204,25.400,
16342,01/09/23 05:32:21 PM,75.204,25.468,
16343,01/09/23 05:32:22 PM,75.247,25.470,
16344,01/09/23 05:32:23 PM,75.247,25.470,
16345,01/09/23 05:32:24 PM,75.204,25.502,
16346,01/09/23 05:32:25 PM,75.204,25.536,
16347,01/09/23 05:32:26 PM,75.204,25.536,
16348,01/09/23 05:32:27 PM,75.247,25.538,
16349,01/09/23 05:32:28 PM,75.247,25.538,
16350,01/09/23 05:32:29 PM,75.247,25.538,
16351,01/09/23 05:32:30 PM,75.247,25.538,
16352,01/09/23 05:32:31 PM,75.247,25.538,
16353,01/09/23 05:32:32 PM,75.204,25.502,
16354,01/09/23 05:32:33 PM,75.247,25.504,
16355,01/09/23 05:32:34 PM,75.247,25.470,
16356,01/09/23 05:32:35 PM,75.247,25.470,
16357,01/09/23 05:32:36 PM,75.247,25.470,
16358,01/09/23 05:32:37 PM,75.247,25.470,
16359,01/09/23 05:32:38 PM,75.247,25.401,
16360,01/09/23 05:32:39 PM,75.247,25.401,
16361,01/09/23 05:32:40 PM,75.247,25.367,
16362,01/09/23 05:32:41 PM,75.247,25.333,
16363,01/09/23 05:32:42 PM,75.247,25.333,
16364,01/09/23 05:32:43 PM,75.247,25.333,
16365,01/09/23 05:32:44 PM,75.247,25.265,
16366,01/09/23 05:32:45 PM,75.247,25.265,
16367,01/09/23 05:32:46 PM,75.247,25.265,
16368,01/09/23 05:32:47 PM,75.247,25.265,
16369,01/09/23 05:32:48 PM,75.247,25.196,
16370,01/09/23 05:32:49 PM,75.247,25.162,
16371,01/09/23 05:32:50 PM,75.247,25.060,
16372,01/09/23 05:32:51 PM,75.247,25.026,
16373,01/09/23 05:32:52 PM,75.247,25.060,
16374,01/09/23 05:32:53 PM,75.247,25.060,
16375,01/09/23 05:32:54 PM,75.247,25.060,
16376,01/09/23 05:32:55 PM,75.247,25.060,
16377,01/09/23 05:32:56 PM,75.247,25.094,
16378,01/09/23 05:32:57 PM,75.247,25.128,
16379,01/09/23 05:32:58 PM,75.247,25.094,
16380,01/09/23 05:32:59 PM,75.247,25.060,
16381,01/09/23 05:33:00 PM,75.247,24.923,
16382,01/09/23 05:33:01 PM,75.247,24.855,
16383,01/09/23 05:33:02 PM,75.247,24.855,
16384,01/09/23 05:33:03 PM,75.247,24.923,
16385,01/09/23 05:33:04 PM,75.247,24.923,
16386,01/09/23 05:33:05 PM,75.247,24.923,
16387,01/09/23 05:33:06 PM,75.247,24.923,
16388,01/09/23 05:33:07 PM,75.247,24.957,
16389,01/09/23 05:33:08 PM,75.247,24.991,
16390,01/09/23 05:33:09 PM,75.247,24.991,
16391,01/09/23 05:33:10 PM,75.247,24.991,
16392,01/09/23 05:33:11 PM,75.247,24.991,
16393,01/09/23 05:33:12 PM,75.247,24.991,
16394,01/09/23 05:33:13 PM,75.247,24.991,
16395,01/09/23 05:33:14 PM,75.247,24.991,
16396,01/09/23 05:33:15 PM,75.247,24.991,
16397,01/09/23 05:33:16 PM,75.247,24.957,
16398,01/09/23 05:33:17 PM,75.247,24.923,
16399,01/09/23 05:33:18 PM,75.247,24.923,
16400,01/09/23 05:33:19 PM,75.247,24.923,
16401,01/09/23 05:33:20 PM,75.247,24.923,
16402,01/09/23 05:33:21 PM,75.247,24.889,
16403,01/09/23 05:33:22 PM,75.247,24.923,
16404,01/09/23 05:33:23 PM,75.247,24.923,
16405,01/09/23 05:33:24 PM,75.247,24.923,
16406,01/09/23 05:33:25 PM,75.247,24.923,
16407,01/09/23 05:33:26 PM,75.247,24.923,
16408,01/09/23 05:33:27 PM,75.247,24.923,
16409,01/09/23 05:33:28 PM,75.247,24.923,
16410,01/09/23 05:33:29 PM,75.247,24.957,
16411,01/09/23 05:33:30 PM,75.247,24.991,
16412,01/09/23 05:33:31 PM,75.247,24.957,
16413,01/09/23 05:33:32 PM,75.247,24.991,
16414,01/09/23 05:33:33 PM,75.247,24.957,
16415,01/09/23 05:33:34 PM,75.247,24.923,
16416,01/09/23 05:33:35 PM,75.247,24.923,
16417,01/09/23 05:33:36 PM,75.247,24.923,
16418,01/09/23 05:33:37 PM,75.204,24.887,
16419,01/09/23 05:33:38 PM,75.247,24.855,
16420,01/09/23 05:33:39 PM,75.247,24.855,
16421,01/09/23 05:33:40 PM,75.247,24.855,
16422,01/09/23 05:33:41 PM,75.247,24.889,
16423,01/09/23 05:33:42 PM,75.247,24.855,
16424,01/09/23 05:33:43 PM,75.247,24.855,
16425,01/09/23 05:33:44 PM,75.247,24.855,
16426,01/09/23 05:33:45 PM,75.247,24.855,
16427,01/09/23 05:33:46 PM,75.247,24.855,
16428,01/09/23 05:33:47 PM,75.247,24.855,
16429,01/09/23 05:33:48 PM,75.247,24.923,
16430,01/09/23 05:33:49 PM,75.247,24.923,
16431,01/09/23 05:33:50 PM,75.247,24.923,
16432,01/09/23 05:33:51 PM,75.204,24.887,
16433,01/09/23 05:33:52 PM,75.247,24.855,
16434,01/09/23 05:33:53 PM,75.247,24.855,
16435,01/09/23 05:33:54 PM,75.247,24.786,
16436,01/09/23 05:33:55 PM,75.247,24.786,
16437,01/09/23 05:33:56 PM,75.247,24.786,
16438,01/09/23 05:33:57 PM,75.247,24.786,
16439,01/09/23 05:33:58 PM,75.247,24.718,
16440,01/09/23 05:33:59 PM,75.247,24.718,
16441,01/09/23 05:34:00 PM,75.247,24.718,
16442,01/09/23 05:34:01 PM,75.204,24.716,
16443,01/09/23 05:34:02 PM,75.247,24.684,
16444,01/09/23 05:34:03 PM,75.204,24.716,
16445,01/09/23 05:34:04 PM,75.247,24.718,
16446,01/09/23 05:34:05 PM,75.247,24.684,
16447,01/09/23 05:34:06 PM,75.204,24.716,
16448,01/09/23 05:34:07 PM,75.204,24.716,
16449,01/09/23 05:34:08 PM,75.204,24.716,
16450,01/09/23 05:34:09 PM,75.204,24.716,
16451,01/09/23 05:34:10 PM,75.247,24.718,
16452,01/09/23 05:34:11 PM,75.247,24.718,
16453,01/09/23 05:34:12 PM,75.204,24.716,
16454,01/09/23 05:34:13 PM,75.204,24.716,
16455,01/09/23 05:34:14 PM,75.204,24.716,
16456,01/09/23 05:34:15 PM,75.247,24.718,
16457,01/09/23 05:34:16 PM,75.204,24.716,
16458,01/09/23 05:34:17 PM,75.204,24.682,
16459,01/09/23 05:34:18 PM,75.204,24.648,
16460,01/09/23 05:34:19 PM,75.204,24.648,
16461,01/09/23 05:34:20 PM,75.204,24.648,
16462,01/09/23 05:34:21 PM,75.204,24.648,
16463,01/09/23 05:34:22 PM,75.204,24.648,
16464,01/09/23 05:34:23 PM,75.204,24.648,
16465,01/09/23 05:34:24 PM,75.204,24.648,
16466,01/09/23 05:34:25 PM,75.247,24.649,
16467,01/09/23 05:34:26 PM,75.247,24.649,
16468,01/09/23 05:34:27 PM,75.204,24.648,
16469,01/09/23 05:34:28 PM,75.204,24.648,
16470,01/09/23 05:34:29 PM,75.204,24.648,
16471,01/09/23 05:34:30 PM,75.204,24.648,
16472,01/09/23 05:34:31 PM,75.204,24.648,
16473,01/09/23 05:34:32 PM,75.204,24.648,
16474,01/09/23 05:34:33 PM,75.204,24.648,
16475,01/09/23 05:34:34 PM,75.204,24.648,
16476,01/09/23 05:34:35 PM,75.204,24.648,
16477,01/09/23 05:34:36 PM,75.204,24.648,
16478,01/09/23 05:34:37 PM,75.204,24.614,
16479,01/09/23 05:34:38 PM,75.204,24.648,
16480,01/09/23 05:34:39 PM,75.204,24.648,
16481,01/09/23 05:34:40 PM,75.204,24.648,
16482,01/09/23 05:34:41 PM,75.204,24.648,
16483,01/09/23 05:34:42 PM,75.204,24.579,
16484,01/09/23 05:34:43 PM,75.204,24.579,
16485,01/09/23 05:34:44 PM,75.204,24.579,
16486,01/09/23 05:34:45 PM,75.204,24.579,
16487,01/09/23 05:34:46 PM,75.204,24.579,
16488,01/09/23 05:34:47 PM,75.204,24.579,
16489,01/09/23 05:34:48 PM,75.204,24.579,
16490,01/09/23 05:34:49 PM,75.204,24.545,
16491,01/09/23 05:34:50 PM,75.204,24.545,
16492,01/09/23 05:34:51 PM,75.204,24.545,
16493,01/09/23 05:34:52 PM,75.204,24.511,
16494,01/09/23 05:34:53 PM,75.204,24.511,
16495,01/09/23 05:34:54 PM,75.204,24.545,
16496,01/09/23 05:34:55 PM,75.204,24.579,
16497,01/09/23 05:34:56 PM,75.204,24.579,
16498,01/09/23 05:34:57 PM,75.204,24.579,
16499,01/09/23 05:34:58 PM,75.204,24.545,
16500,01/09/23 05:34:59 PM,75.204,24.511,
16501,01/09/23 05:35:00 PM,75.204,24.477,
16502,01/09/23 05:35:01 PM,75.204,24.442,
16503,01/09/23 05:35:02 PM,75.204,24.442,
16504,01/09/23 05:35:03 PM,75.204,24.442,
16505,01/09/23 05:35:04 PM,75.204,24.442,
16506,01/09/23 05:35:05 PM,75.204,24.442,
16507,01/09/23 05:35:06 PM,75.204,24.442,
16508,01/09/23 05:35:07 PM,75.204,24.442,
16509,01/09/23 05:35:08 PM,75.204,24.442,
16510,01/09/23 05:35:09 PM,75.204,24.442,
16511,01/09/23 05:35:10 PM,75.204,24.442,
16512,01/09/23 05:35:11 PM,75.204,24.442,
16513,01/09/23 05:35:12 PM,75.204,24.442,
16514,01/09/23 05:35:13 PM,75.204,24.408,
16515,01/09/23 05:35:14 PM,75.204,24.442,
16516,01/09/23 05:35:15 PM,75.204,24.442,
16517,01/09/23 05:35:16 PM,75.204,24.374,
16518,01/09/23 05:35:17 PM,75.204,24.374,
16519,01/09/23 05:35:18 PM,75.204,24.374,
16520,01/09/23 05:35:19 PM,75.204,24.374,
16521,01/09/23 05:35:20 PM,75.204,24.374,
16522,01/09/23 05:35:21 PM,75.204,24.374,
16523,01/09/23 05:35:22 PM,75.204,24.374,
16524,01/09/23 05:35:23 PM,75.204,24.340,
16525,01/09/23 05:35:24 PM,75.204,24.374,
16526,01/09/23 05:35:25 PM,75.160,24.372,
16527,01/09/23 05:35:26 PM,75.204,24.374,
16528,01/09/23 05:35:27 PM,75.204,24.374,
16529,01/09/23 05:35:28 PM,75.160,24.441,
16530,01/09/23 05:35:29 PM,75.204,24.511,
16531,01/09/23 05:35:30 PM,75.204,24.511,
16532,01/09/23 05:35:31 PM,75.160,24.509,
16533,01/09/23 05:35:32 PM,75.160,24.509,
16534,01/09/23 05:35:33 PM,75.204,24.511,
16535,01/09/23 05:35:34 PM,75.160,24.509,
16536,01/09/23 05:35:35 PM,75.204,24.511,
16537,01/09/23 05:35:36 PM,75.160,24.509,
